Bevölkerung nach Geschlecht, 3 unregelmäßigen Altersgruppen und Nationalität seit 2008 - Zählbezirke Wien | Population by sex, 3 broad age groups and nationality since 2008 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;92300;92315;2025;20250101;2;1;137;27
AT13;92300;92315;2025;20250101;2;2;564;134
AT13;92300;92315;2025;20250101;2;3;331;23
AT13;92300;92316;2025;20250101;1;1;244;81
AT13;92300;92316;2025;20250101;1;2;779;288
AT13;92300;92316;2025;20250101;1;3;314;31
AT13;92300;92316;2025;20250101;2;1;247;77
AT13;92300;92316;2025;20250101;2;2;841;344
AT13;92300;92316;2025;20250101;2;3;413;36
AT13;92300;92317;2025;20250101;1;1;18;3
AT13;92300;92317;2025;20250101;1;2;74;53
AT13;92300;92317;2025;20250101;1;3;30;4
AT13;92300;92317;2025;20250101;2;1;19;1
AT13;92300;92317;2025;20250101;2;2;78;24
AT13;92300;92317;2025;20250101;2;3;33;7
AT13;92300;92318;2025;20250101;1;1;303;144
AT13;92300;92318;2025;20250101;1;2;1329;452
AT13;92300;92318;2025;20250101;1;3;535;36
AT13;92300;92318;2025;20250101;2;1;290;138
AT13;92300;92318;2025;20250101;2;2;1393;469
AT13;92300;92318;2025;20250101;2;3;608;35
AT13;92300;92319;2025;20250101;1;1;425;133
AT13;92300;92319;2025;20250101;1;2;2031;492
AT13;92300;92319;2025;20250101;1;3;1079;65
AT13;92300;92319;2025;20250101;2;1;376;111
AT13;92300;92319;2025;20250101;2;2;2274;588
AT13;92300;92319;2025;20250101;2;3;1544;90
AT13;92300;92399;2025;20250101;1;1;0;0
AT13;92300;92399;2025;20250101;1;2;0;0
AT13;92300;92399;2025;20250101;1;3;0;0
AT13;92300;92399;2025;20250101;2;1;0;0
AT13;92300;92399;2025;20250101;2;2;0;0
AT13;92300;92399;2025;20250101;2;3;0;0
AT13;90100;90101;2026;20260101;1;1;122;43
AT13;90100;90101;2026;20260101;1;2;809;392
AT13;90100;90101;2026;20260101;1;3;381;70
AT13;90100;90101;2026;20260101;2;1;106;35
AT13;90100;90101;2026;20260101;2;2;750;472
AT13;90100;90101;2026;20260101;2;3;482;81
AT13;90100;90102;2026;20260101;1;1;56;33
AT13;90100;90102;2026;20260101;1;2;283;160
AT13;90100;90102;2026;20260101;1;3;143;39
AT13;90100;90102;2026;20260101;2;1;56;30
AT13;90100;90102;2026;20260101;2;2;275;218
AT13;90100;90102;2026;20260101;2;3;182;38
AT13;90100;90103;2026;20260101;1;1;69;34
AT13;90100;90103;2026;20260101;1;2;368;224
AT13;90100;90103;2026;20260101;1;3;183;58
AT13;90100;90103;2026;20260101;2;1;68;37
AT13;90100;90103;2026;20260101;2;2;348;298
AT13;90100;90103;2026;20260101;2;3;241;53
AT13;90100;90104;2026;20260101;1;1;54;18
AT13;90100;90104;2026;20260101;1;2;293;131
AT13;90100;90104;2026;20260101;1;3;144;27
AT13;90100;90104;2026;20260101;2;1;51;18
AT13;90100;90104;2026;20260101;2;2;283;176
AT13;90100;90104;2026;20260101;2;3;177;27
AT13;90100;90105;2026;20260101;1;1;104;38
AT13;90100;90105;2026;20260101;1;2;486;249
AT13;90100;90105;2026;20260101;1;3;175;47
AT13;90100;90105;2026;20260101;2;1;86;29
AT13;90100;90105;2026;20260101;2;2;484;315
AT13;90100;90105;2026;20260101;2;3;204;61
AT13;90100;90106;2026;20260101;1;1;92;31
AT13;90100;90106;2026;20260101;1;2;541;209
AT13;90100;90106;2026;20260101;1;3;264;50
AT13;90100;90106;2026;20260101;2;1;82;45
AT13;90100;90106;2026;20260101;2;2;538;286
AT13;90100;90106;2026;20260101;2;3;309;57
AT13;90100;90107;2026;20260101;1;1;76;19
AT13;90100;90107;2026;20260101;1;2;537;253
AT13;90100;90107;2026;20260101;1;3;282;56
AT13;90100;90107;2026;20260101;2;1;73;21
AT13;90100;90107;2026;20260101;2;2;465;304
AT13;90100;90107;2026;20260101;2;3;310;65
AT13;90100;90199;2026;20260101;1;1;0;0
AT13;90100;90199;2026;20260101;1;2;0;0
AT13;90100;90199;2026;20260101;1;3;0;0
AT13;90100;90199;2026;20260101;2;1;0;0
AT13;90100;90199;2026;20260101;2;2;0;0
AT13;90100;90199;2026;20260101;2;3;0;0
AT13;90200;90201;2026;20260101;1;1;1560;688
AT13;90200;90201;2026;20260101;1;2;5570;3189
AT13;90200;90201;2026;20260101;1;3;728;192
AT13;90200;90201;2026;20260101;2;1;1457;638
AT13;90200;90201;2026;20260101;2;2;5528;3647
AT13;90200;90201;2026;20260101;2;3;958;270
AT13;90200;90202;2026;20260101;1;1;365;397
AT13;90200;90202;2026;20260101;1;2;2041;2105
AT13;90200;90202;2026;20260101;1;3;515;174
AT13;90200;90202;2026;20260101;2;1;355;369
AT13;90200;90202;2026;20260101;2;2;1992;1718
AT13;90200;90202;2026;20260101;2;3;649;196
AT13;90200;90203;2026;20260101;1;1;542;269
AT13;90200;90203;2026;20260101;1;2;2827;1777
AT13;90200;90203;2026;20260101;1;3;684;172
AT13;90200;90203;2026;20260101;2;1;524;243
AT13;90200;90203;2026;20260101;2;2;2939;1783
AT13;90200;90203;2026;20260101;2;3;1059;187
AT13;90200;90204;2026;20260101;1;1;657;395
AT13;90200;90204;2026;20260101;1;2;2957;2000
AT13;90200;90204;2026;20260101;1;3;807;187
AT13;90200;90204;2026;20260101;2;1;635;374
AT13;90200;90204;2026;20260101;2;2;3063;2026
AT13;90200;90204;2026;20260101;2;3;1131;208
AT13;90200;90205;2026;20260101;1;1;306;240
AT13;90200;90205;2026;20260101;1;2;1750;1381
AT13;90200;90205;2026;20260101;1;3;563;136
AT13;90200;90205;2026;20260101;2;1;292;241
AT13;90200;90205;2026;20260101;2;2;1715;1334
AT13;90200;90205;2026;20260101;2;3;773;157
AT13;90200;90206;2026;20260101;1;1;370;183
AT13;90200;90206;2026;20260101;1;2;1725;1694
AT13;90200;90206;2026;20260101;1;3;524;97
AT13;90200;90206;2026;20260101;2;1;348;195
AT13;90200;90206;2026;20260101;2;2;1698;1696
AT13;90200;90206;2026;20260101;2;3;705;108
AT13;90200;90207;2026;20260101;1;1;316;357
AT13;90200;90207;2026;20260101;1;2;2273;2319
AT13;90200;90207;2026;20260101;1;3;551;228
AT13;90200;90207;2026;20260101;2;1;307;334
AT13;90200;90207;2026;20260101;2;2;2070;2361
AT13;90200;90207;2026;20260101;2;3;792;248
AT13;90200;90208;2026;20260101;1;1;143;106
AT13;90200;90208;2026;20260101;1;2;797;579
AT13;90200;90208;2026;20260101;1;3;257;40
AT13;90200;90208;2026;20260101;2;1;149;94
AT13;90200;90208;2026;20260101;2;2;777;611
AT13;90200;90208;2026;20260101;2;3;364;56
AT13;90200;90209;2026;20260101;1;1;731;503
AT13;90200;90209;2026;20260101;1;2;3451;2210
AT13;90200;90209;2026;20260101;1;3;1033;252
AT13;90200;90209;2026;20260101;2;1;672;483
AT13;90200;90209;2026;20260101;2;2;3413;2371
AT13;90200;90209;2026;20260101;2;3;1634;262
AT13;90200;90210;2026;20260101;1;1;0;0
AT13;90200;90210;2026;20260101;1;2;0;0
AT13;90200;90210;2026;20260101;1;3;0;0
AT13;90200;90210;2026;20260101;2;1;0;0
AT13;90200;90210;2026;20260101;2;2;0;0
AT13;90200;90210;2026;20260101;2;3;0;0
AT13;90200;90299;2026;20260101;1;1;0;0
AT13;90200;90299;2026;20260101;1;2;0;0
AT13;90200;90299;2026;20260101;1;3;0;0
AT13;90200;90299;2026;20260101;2;1;0;0
AT13;90200;90299;2026;20260101;2;2;0;0
AT13;90200;90299;2026;20260101;2;3;0;0
AT13;90300;90301;2026;20260101;1;1;434;198
AT13;90300;90301;2026;20260101;1;2;2349;1370
AT13;90300;90301;2026;20260101;1;3;701;146
AT13;90300;90301;2026;20260101;2;1;411;159
AT13;90300;90301;2026;20260101;2;2;2476;1412
AT13;90300;90301;2026;20260101;2;3;947;162
AT13;90300;90302;2026;20260101;1;1;338;159
AT13;90300;90302;2026;20260101;1;2;1914;904
AT13;90300;90302;2026;20260101;1;3;749;102
AT13;90300;90302;2026;20260101;2;1;337;143
AT13;90300;90302;2026;20260101;2;2;1931;1034
AT13;90300;90302;2026;20260101;2;3;986;135
AT13;90300;90303;2026;20260101;1;1;304;162
AT13;90300;90303;2026;20260101;1;2;1301;839
AT13;90300;90303;2026;20260101;1;3;454;126
AT13;90300;90303;2026;20260101;2;1;242;160
AT13;90300;90303;2026;20260101;2;2;1379;1013
AT13;90300;90303;2026;20260101;2;3;651;141
AT13;90300;90304;2026;20260101;1;1;272;286
AT13;90300;90304;2026;20260101;1;2;1953;1987
AT13;90300;90304;2026;20260101;1;3;512;186
AT13;90300;90304;2026;20260101;2;1;272;300
AT13;90300;90304;2026;20260101;2;2;1882;2036
AT13;90300;90304;2026;20260101;2;3;765;207
AT13;90300;90305;2026;20260101;1;1;259;276
AT13;90300;90305;2026;20260101;1;2;1693;1326
AT13;90300;90305;2026;20260101;1;3;516;94
AT13;90300;90305;2026;20260101;2;1;247;236
AT13;90300;90305;2026;20260101;2;2;1761;1390
AT13;90300;90305;2026;20260101;2;3;764;119
AT13;90300;90306;2026;20260101;1;1;432;403
AT13;90300;90306;2026;20260101;1;2;3086;2189
AT13;90300;90306;2026;20260101;1;3;910;227
AT13;90300;90306;2026;20260101;2;1;397;390
AT13;90300;90306;2026;20260101;2;2;3196;2154
AT13;90300;90306;2026;20260101;2;3;1343;254
AT13;90300;90307;2026;20260101;1;1;422;283
AT13;90300;90307;2026;20260101;1;2;2233;2134
AT13;90300;90307;2026;20260101;1;3;350;121
AT13;90300;90307;2026;20260101;2;1;426;267
AT13;90300;90307;2026;20260101;2;2;2095;2374
AT13;90300;90307;2026;20260101;2;3;580;190
AT13;90300;90308;2026;20260101;1;1;105;72
AT13;90300;90308;2026;20260101;1;2;646;604
AT13;90300;90308;2026;20260101;1;3;172;25
AT13;90300;90308;2026;20260101;2;1;116;59
AT13;90300;90308;2026;20260101;2;2;526;507
AT13;90300;90308;2026;20260101;2;3;222;19
AT13;90300;90309;2026;20260101;1;1;366;159
AT13;90300;90309;2026;20260101;1;2;1885;933
AT13;90300;90309;2026;20260101;1;3;676;97
AT13;90300;90309;2026;20260101;2;1;362;191
AT13;90300;90309;2026;20260101;2;2;2069;1129
AT13;90300;90309;2026;20260101;2;3;928;124
AT13;90300;90310;2026;20260101;1;1;312;355
AT13;90300;90310;2026;20260101;1;2;1956;1736
AT13;90300;90310;2026;20260101;1;3;392;127
AT13;90300;90310;2026;20260101;2;1;276;341
AT13;90300;90310;2026;20260101;2;2;1893;1791
AT13;90300;90310;2026;20260101;2;3;533;160
AT13;90300;90311;2026;20260101;1;1;341;199
AT13;90300;90311;2026;20260101;1;2;1217;855
AT13;90300;90311;2026;20260101;1;3;185;72
AT13;90300;90311;2026;20260101;2;1;329;177
AT13;90300;90311;2026;20260101;2;2;1320;977
AT13;90300;90311;2026;20260101;2;3;271;83
AT13;90300;90399;2026;20260101;1;1;0;0
AT13;90300;90399;2026;20260101;1;2;0;0
AT13;90300;90399;2026;20260101;1;3;0;0
AT13;90300;90399;2026;20260101;2;1;0;0
AT13;90300;90399;2026;20260101;2;2;0;0
AT13;90300;90399;2026;20260101;2;3;0;0
AT13;90400;90401;2026;20260101;1;1;79;46
AT13;90400;90401;2026;20260101;1;2;470;339
AT13;90400;90401;2026;20260101;1;3;154;44
AT13;90400;90401;2026;20260101;2;1;63;41
AT13;90400;90401;2026;20260101;2;2;429;375
AT13;90400;90401;2026;20260101;2;3;203;65
AT13;90400;90402;2026;20260101;1;1;433;271
AT13;90400;90402;2026;20260101;1;2;2502;2099
AT13;90400;90402;2026;20260101;1;3;649;186
AT13;90400;90402;2026;20260101;2;1;377;306
AT13;90400;90402;2026;20260101;2;2;2210;1843
AT13;90400;90402;2026;20260101;2;3;888;207
AT13;90400;90403;2026;20260101;1;1;449;206
AT13;90400;90403;2026;20260101;1;2;2583;1619
AT13;90400;90403;2026;20260101;1;3;856;186
AT13;90400;90403;2026;20260101;2;1;412;216
AT13;90400;90403;2026;20260101;2;2;2668;1813
AT13;90400;90403;2026;20260101;2;3;1256;185
AT13;90400;90404;2026;20260101;1;1;232;203
AT13;90400;90404;2026;20260101;1;2;1382;927
AT13;90400;90404;2026;20260101;1;3;452;82
AT13;90400;90404;2026;20260101;2;1;236;174
AT13;90400;90404;2026;20260101;2;2;1367;980
AT13;90400;90404;2026;20260101;2;3;592;95
AT13;90400;90499;2026;20260101;1;1;0;0
AT13;90400;90499;2026;20260101;1;2;0;0
AT13;90400;90499;2026;20260101;1;3;0;0
AT13;90400;90499;2026;20260101;2;1;0;0
AT13;90400;90499;2026;20260101;2;2;0;0
AT13;90400;90499;2026;20260101;2;3;0;0
AT13;90500;90501;2026;20260101;1;1;356;178
AT13;90500;90501;2026;20260101;1;2;2632;1484
AT13;90500;90501;2026;20260101;1;3;708;160
AT13;90500;90501;2026;20260101;2;1;293;176
AT13;90500;90501;2026;20260101;2;2;2627;1580
AT13;90500;90501;2026;20260101;2;3;1001;161
AT13;90500;90502;2026;20260101;1;1;514;694
AT13;90500;90502;2026;20260101;1;2;3656;3571
AT13;90500;90502;2026;20260101;1;3;937;348
AT13;90500;90502;2026;20260101;2;1;523;666
AT13;90500;90502;2026;20260101;2;2;3502;3277
AT13;90500;90502;2026;20260101;2;3;1305;371
AT13;90500;90503;2026;20260101;1;1;434;502
AT13;90500;90503;2026;20260101;1;2;3122;3307
AT13;90500;90503;2026;20260101;1;3;821;288
AT13;90500;90503;2026;20260101;2;1;401;513
AT13;90500;90503;2026;20260101;2;2;3040;3039
AT13;90500;90503;2026;20260101;2;3;1045;327
AT13;90500;90504;2026;20260101;1;1;168;174
AT13;90500;90504;2026;20260101;1;2;1293;1274
AT13;90500;90504;2026;20260101;1;3;315;75
AT13;90500;90504;2026;20260101;2;1;146;166
AT13;90500;90504;2026;20260101;2;2;1311;1093
AT13;90500;90504;2026;20260101;2;3;396;90
AT13;90500;90599;2026;20260101;1;1;0;0
AT13;90500;90599;2026;20260101;1;2;0;0
AT13;90500;90599;2026;20260101;1;3;0;0
AT13;90500;90599;2026;20260101;2;1;0;0
AT13;90500;90599;2026;20260101;2;2;0;0
AT13;90500;90599;2026;20260101;2;3;0;0
AT13;90600;90601;2026;20260101;1;1;230;100
AT13;90600;90601;2026;20260101;1;2;1744;937
AT13;90600;90601;2026;20260101;1;3;515;100
AT13;90600;90601;2026;20260101;2;1;252;81
AT13;90600;90601;2026;20260101;2;2;1717;992
AT13;90600;90601;2026;20260101;2;3;675;112
AT13;90600;90602;2026;20260101;1;1;307;197
AT13;90600;90602;2026;20260101;1;2;2176;1645
AT13;90600;90602;2026;20260101;1;3;466;127
AT13;90600;90602;2026;20260101;2;1;227;179
AT13;90600;90602;2026;20260101;2;2;2000;1546
AT13;90600;90602;2026;20260101;2;3;654;133
AT13;90600;90603;2026;20260101;1;1;432;248
AT13;90600;90603;2026;20260101;1;2;2936;1915
AT13;90600;90603;2026;20260101;1;3;866;169
AT13;90600;90603;2026;20260101;2;1;426;257
AT13;90600;90603;2026;20260101;2;2;3066;2105
AT13;90600;90603;2026;20260101;2;3;1301;237
AT13;90600;90699;2026;20260101;1;1;0;0
AT13;90600;90699;2026;20260101;1;2;0;0
AT13;90600;90699;2026;20260101;1;3;0;0
AT13;90600;90699;2026;20260101;2;1;0;0
AT13;90600;90699;2026;20260101;2;2;0;0
AT13;90600;90699;2026;20260101;2;3;0;0
AT13;90700;90701;2026;20260101;1;1;209;77
AT13;90700;90701;2026;20260101;1;2;1214;650
AT13;90700;90701;2026;20260101;1;3;318;86
AT13;90700;90701;2026;20260101;2;1;177;78
AT13;90700;90701;2026;20260101;2;2;1174;715
AT13;90700;90701;2026;20260101;2;3;460;75
AT13;90700;90702;2026;20260101;1;1;112;40
AT13;90700;90702;2026;20260101;1;2;672;355
AT13;90700;90702;2026;20260101;1;3;168;40
AT13;90700;90702;2026;20260101;2;1;118;36
AT13;90700;90702;2026;20260101;2;2;722;389
AT13;90700;90702;2026;20260101;2;3;233;50
AT13;90700;90703;2026;20260101;1;1;194;80
AT13;90700;90703;2026;20260101;1;2;1266;670
AT13;90700;90703;2026;20260101;1;3;312;67
AT13;90700;90703;2026;20260101;2;1;197;74
AT13;90700;90703;2026;20260101;2;2;1306;765
AT13;90700;90703;2026;20260101;2;3;403;69
AT13;90700;90704;2026;20260101;1;1;363;116
AT13;90700;90704;2026;20260101;1;2;2143;1367
AT13;90700;90704;2026;20260101;1;3;643;123
AT13;90700;90704;2026;20260101;2;1;350;143
AT13;90700;90704;2026;20260101;2;2;2263;1454
AT13;90700;90704;2026;20260101;2;3;923;127
AT13;90700;90705;2026;20260101;1;1;263;138
AT13;90700;90705;2026;20260101;1;2;1718;1179
AT13;90700;90705;2026;20260101;1;3;373;97
AT13;90700;90705;2026;20260101;2;1;273;116
AT13;90700;90705;2026;20260101;2;2;1814;1202
AT13;90700;90705;2026;20260101;2;3;539;96
AT13;90700;90799;2026;20260101;1;1;0;0
AT13;90700;90799;2026;20260101;1;2;0;0
AT13;90700;90799;2026;20260101;1;3;0;0
AT13;90700;90799;2026;20260101;2;1;0;0
AT13;90700;90799;2026;20260101;2;2;0;0
AT13;90700;90799;2026;20260101;2;3;0;0
AT13;90800;90801;2026;20260101;1;1;182;51
AT13;90800;90801;2026;20260101;1;2;1154;1064
AT13;90800;90801;2026;20260101;1;3;311;76
AT13;90800;90801;2026;20260101;2;1;162;63
AT13;90800;90801;2026;20260101;2;2;1021;700
AT13;90800;90801;2026;20260101;2;3;449;73
AT13;90800;90802;2026;20260101;1;1;453;128
AT13;90800;90802;2026;20260101;1;2;2349;1320
AT13;90800;90802;2026;20260101;1;3;765;103
AT13;90800;90802;2026;20260101;2;1;398;116
AT13;90800;90802;2026;20260101;2;2;2549;1616
AT13;90800;90802;2026;20260101;2;3;1106;163
AT13;90800;90803;2026;20260101;1;1;256;154
AT13;90800;90803;2026;20260101;1;2;1643;1195
AT13;90800;90803;2026;20260101;1;3;490;103
AT13;90800;90803;2026;20260101;2;1;245;136
AT13;90800;90803;2026;20260101;2;2;1741;1141
AT13;90800;90803;2026;20260101;2;3;635;121
AT13;90800;90899;2026;20260101;1;1;0;0
AT13;90800;90899;2026;20260101;1;2;0;0
AT13;90800;90899;2026;20260101;1;3;0;0
AT13;90800;90899;2026;20260101;2;1;0;0
AT13;90800;90899;2026;20260101;2;2;0;0
AT13;90800;90899;2026;20260101;2;3;0;0
AT13;90900;90901;2026;20260101;1;1;302;237
AT13;90900;90901;2026;20260101;1;2;1998;1550
AT13;90900;90901;2026;20260101;1;3;465;115
AT13;90900;90901;2026;20260101;2;1;254;216
AT13;90900;90901;2026;20260101;2;2;2140;1627
AT13;90900;90901;2026;20260101;2;3;645;118
AT13;90900;90902;2026;20260101;1;1;403;171
AT13;90900;90902;2026;20260101;1;2;2246;1333
AT13;90900;90902;2026;20260101;1;3;772;159
AT13;90900;90902;2026;20260101;2;1;339;189
AT13;90900;90902;2026;20260101;2;2;2384;1523
AT13;90900;90902;2026;20260101;2;3;1128;174
AT13;90900;90903;2026;20260101;1;1;147;74
AT13;90900;90903;2026;20260101;1;2;925;719
AT13;90900;90903;2026;20260101;1;3;192;49
AT13;90900;90903;2026;20260101;2;1;130;75
AT13;90900;90903;2026;20260101;2;2;942;726
AT13;90900;90903;2026;20260101;2;3;278;59
AT13;90900;90904;2026;20260101;1;1;314;193
AT13;90900;90904;2026;20260101;1;2;1872;1446
AT13;90900;90904;2026;20260101;1;3;496;108
AT13;90900;90904;2026;20260101;2;1;276;190
AT13;90900;90904;2026;20260101;2;2;1902;1650
AT13;90900;90904;2026;20260101;2;3;690;152
AT13;90900;90905;2026;20260101;1;1;239;103
AT13;90900;90905;2026;20260101;1;2;1144;716
AT13;90900;90905;2026;20260101;1;3;356;75
AT13;90900;90905;2026;20260101;2;1;229;93
AT13;90900;90905;2026;20260101;2;2;1177;850
AT13;90900;90905;2026;20260101;2;3;480;83
AT13;90900;90906;2026;20260101;1;1;85;33
AT13;90900;90906;2026;20260101;1;2;429;274
AT13;90900;90906;2026;20260101;1;3;133;25
AT13;90900;90906;2026;20260101;2;1;65;30
AT13;90900;90906;2026;20260101;2;2;504;363
AT13;90900;90906;2026;20260101;2;3;169;34
AT13;90900;90999;2026;20260101;1;1;0;0
AT13;90900;90999;2026;20260101;1;2;0;0
AT13;90900;90999;2026;20260101;1;3;0;0
AT13;90900;90999;2026;20260101;2;1;0;0
AT13;90900;90999;2026;20260101;2;2;0;0
AT13;90900;90999;2026;20260101;2;3;0;0
AT13;91000;91001;2026;20260101;1;1;896;494
AT13;91000;91001;2026;20260101;1;2;2448;2652
AT13;91000;91001;2026;20260101;1;3;211;121
AT13;91000;91001;2026;20260101;2;1;818;464
AT13;91000;91001;2026;20260101;2;2;2333;2717
AT13;91000;91001;2026;20260101;2;3;285;173
AT13;91000;91002;2026;20260101;1;1;587;1240
AT13;91000;91002;2026;20260101;1;2;3142;5542
AT13;91000;91002;2026;20260101;1;3;914;365
AT13;91000;91002;2026;20260101;2;1;585;1184
AT13;91000;91002;2026;20260101;2;2;2741;4136
AT13;91000;91002;2026;20260101;2;3;1109;434
AT13;91000;91003;2026;20260101;1;1;241;360
AT13;91000;91003;2026;20260101;1;2;1243;1501
AT13;91000;91003;2026;20260101;1;3;415;145
AT13;91000;91003;2026;20260101;2;1;254;315
AT13;91000;91003;2026;20260101;2;2;1200;1268
AT13;91000;91003;2026;20260101;2;3;581;175
AT13;91000;91004;2026;20260101;1;1;185;709
AT13;91000;91004;2026;20260101;1;2;1081;3037
AT13;91000;91004;2026;20260101;1;3;311;176
AT13;91000;91004;2026;20260101;2;1;177;608
AT13;91000;91004;2026;20260101;2;2;968;2216
AT13;91000;91004;2026;20260101;2;3;408;208
AT13;91000;91005;2026;20260101;1;1;600;907
AT13;91000;91005;2026;20260101;1;2;2980;4102
AT13;91000;91005;2026;20260101;1;3;841;311
AT13;91000;91005;2026;20260101;2;1;537;826
AT13;91000;91005;2026;20260101;2;2;2823;3363
AT13;91000;91005;2026;20260101;2;3;1111;344
AT13;91000;91006;2026;20260101;1;1;341;834
AT13;91000;91006;2026;20260101;1;2;1752;3771
AT13;91000;91006;2026;20260101;1;3;502;278
AT13;91000;91006;2026;20260101;2;1;331;798
AT13;91000;91006;2026;20260101;2;2;1617;2680
AT13;91000;91006;2026;20260101;2;3;624;284
AT13;91000;91007;2026;20260101;1;1;364;641
AT13;91000;91007;2026;20260101;1;2;1992;2774
AT13;91000;91007;2026;20260101;1;3;797;219
AT13;91000;91007;2026;20260101;2;1;376;611
AT13;91000;91007;2026;20260101;2;2;1909;2314
AT13;91000;91007;2026;20260101;2;3;1242;252
AT13;91000;91008;2026;20260101;1;1;318;530
AT13;91000;91008;2026;20260101;1;2;1548;2338
AT13;91000;91008;2026;20260101;1;3;498;198
AT13;91000;91008;2026;20260101;2;1;280;487
AT13;91000;91008;2026;20260101;2;2;1379;1830
AT13;91000;91008;2026;20260101;2;3;666;200
AT13;91000;91009;2026;20260101;1;1;283;235
AT13;91000;91009;2026;20260101;1;2;1129;926
AT13;91000;91009;2026;20260101;1;3;253;65
AT13;91000;91009;2026;20260101;2;1;264;191
AT13;91000;91009;2026;20260101;2;2;1051;916
AT13;91000;91009;2026;20260101;2;3;351;71
AT13;91000;91010;2026;20260101;1;1;717;1008
AT13;91000;91010;2026;20260101;1;2;3334;3694
AT13;91000;91010;2026;20260101;1;3;1100;314
AT13;91000;91010;2026;20260101;2;1;721;965
AT13;91000;91010;2026;20260101;2;2;3066;3410
AT13;91000;91010;2026;20260101;2;3;1557;377
AT13;91000;91011;2026;20260101;1;1;428;320
AT13;91000;91011;2026;20260101;1;2;2115;1143
AT13;91000;91011;2026;20260101;1;3;717;95
AT13;91000;91011;2026;20260101;2;1;387;294
AT13;91000;91011;2026;20260101;2;2;1909;1248
AT13;91000;91011;2026;20260101;2;3;1020;138
AT13;91000;91012;2026;20260101;1;1;119;59
AT13;91000;91012;2026;20260101;1;2;703;260
AT13;91000;91012;2026;20260101;1;3;84;22
AT13;91000;91012;2026;20260101;2;1;122;44
AT13;91000;91012;2026;20260101;2;2;692;291
AT13;91000;91012;2026;20260101;2;3;114;20
AT13;91000;91013;2026;20260101;1;1;191;127
AT13;91000;91013;2026;20260101;1;2;1030;497
AT13;91000;91013;2026;20260101;1;3;430;55
AT13;91000;91013;2026;20260101;2;1;179;110
AT13;91000;91013;2026;20260101;2;2;1005;504
AT13;91000;91013;2026;20260101;2;3;638;86
AT13;91000;91014;2026;20260101;1;1;165;122
AT13;91000;91014;2026;20260101;1;2;943;538
AT13;91000;91014;2026;20260101;1;3;356;40
AT13;91000;91014;2026;20260101;2;1;163;80
AT13;91000;91014;2026;20260101;2;2;966;611
AT13;91000;91014;2026;20260101;2;3;465;45
AT13;91000;91015;2026;20260101;1;1;520;334
AT13;91000;91015;2026;20260101;1;2;1989;1266
AT13;91000;91015;2026;20260101;1;3;410;88
AT13;91000;91015;2026;20260101;2;1;523;298
AT13;91000;91015;2026;20260101;2;2;2083;1330
AT13;91000;91015;2026;20260101;2;3;543;102
AT13;91000;91016;2026;20260101;1;1;444;102
AT13;91000;91016;2026;20260101;1;2;1849;551
AT13;91000;91016;2026;20260101;1;3;752;61
AT13;91000;91016;2026;20260101;2;1;446;105
AT13;91000;91016;2026;20260101;2;2;1864;593
AT13;91000;91016;2026;20260101;2;3;967;69
AT13;91000;91017;2026;20260101;1;1;75;4
AT13;91000;91017;2026;20260101;1;2;271;41
AT13;91000;91017;2026;20260101;1;3;81;2
AT13;91000;91017;2026;20260101;2;1;61;9
AT13;91000;91017;2026;20260101;2;2;302;46
AT13;91000;91017;2026;20260101;2;3;85;5
AT13;91000;91018;2026;20260101;1;1;405;135
AT13;91000;91018;2026;20260101;1;2;1644;578
AT13;91000;91018;2026;20260101;1;3;321;41
