JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT;
2025;MÄRZ;1621;Währinger Gürtel;B;221;Wienzeile;Kfz;38129;38651;37717;38404;40562;38631;35436;41222;Fr,21.03.;
2025;MÄRZ;1621;Währinger Gürtel;B;221;Wienzeile;LkwÄ;2325;3007;3142;3083;2608;1103;683;3402;Di,18.03.;
2025;MÄRZ;1621;Währinger Gürtel;B;221;Gesamt;Kfz;72070;72593;70441;72228;76376;73764;68180;77648;Fr,21.03.;
2025;MÄRZ;1621;Währinger Gürtel;B;221;Gesamt;LkwÄ;4060;5260;5462;5408;4564;1931;1151;5830;Di,18.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Zentrum;Kfz;4522;5259;5312;5365;4873;3098;2855;5588;Do,27.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Zentrum;LkwÄ;234;334;345;357;254;28;17;397;Mo,24.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;Kfz;5418;6363;6255;6438;6272;3836;3031;6971;Mo,31.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;LkwÄ;1109;1449;1489;1492;1273;460;330;1742;Mo,31.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Gesamt;Kfz;9940;11622;11567;11803;11145;6934;5886;12481;Mi,26.03.;
2025;MÄRZ;1622;Himberger Straße II;B;16;Gesamt;LkwÄ;1343;1784;1834;1848;1527;488;346;2061;Mo,31.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Stadteinwärts;Kfz;6542;7147;6999;7150;7322;5907;4637;7517;Fr,28.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Stadteinwärts;LkwÄ;625;824;842;862;688;253;160;924;Mo,24.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Stadtauswärts;Kfz;7476;8276;8089;8285;8483;6490;5102;8767;Fr,28.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Stadtauswärts;LkwÄ;514;673;677;718;534;199;160;785;*Mi,26.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Gesamt;Kfz;14018;15423;15088;15435;15804;12396;9739;16284;Fr,28.03.;
2025;MÄRZ;1623;Breitenleer Straße II;G;0;Gesamt;LkwÄ;1139;1497;1519;1580;1222;452;321;1690;*Mi,12.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Wassermanngasse;Kfz;6508;7023;6900;6890;7578;6592;4259;7685;Fr,28.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Wassermanngasse;LkwÄ;273;380;414;392;299;70;28;453;Do,13.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;Kfz;4881;5318;5299;5244;5562;4978;2949;6593;Fr,28.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;LkwÄ;180;250;267;259;202;46;18;371;Mo,17.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Gesamt;Kfz;11388;12340;12198;12133;13140;11570;7208;14278;Fr,28.03.;
2025;MÄRZ;1624;Seyringer Straße;G;0;Gesamt;LkwÄ;453;630;681;652;501;116;45;799;Do,13.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Karlsplatz (Zentrum);Kfz;9647;10373;9941;10456;10661;8800;7447;10944;Do,20.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Karlsplatz (Zentrum);LkwÄ;156;213;234;212;186;49;25;268;Mo,31.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Südtiroler Platz;Kfz;2855;3100;3010;3111;3180;2579;2104;3270;Do,27.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Südtiroler Platz;LkwÄ;180;230;243;228;219;95;52;283;Mo,31.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Gesamt;Kfz;12502;13473;12951;13567;13840;11379;9552;14165;Fr,21.03.;
2025;MÄRZ;1625;Favoritenstraße;G;0;Gesamt;LkwÄ;335;443;476;441;405;144;77;551;Mo,31.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Verteilerkreis;Kfz;7736;8258;8036;8293;8430;7156;6124;9284;Do,27.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Verteilerkreis;LkwÄ;301;391;380;413;340;128;95;538;Mi,26.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Laaer-Berg-Str.;Kfz;10033;10402;10200;10354;10801;9564;8952;10988;Fr,21.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Laaer-Berg-Str.;LkwÄ;716;919;956;934;828;356;221;1206;Mi,26.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Gesamt;Kfz;17769;18660;18235;18646;19231;16720;15076;20117;Do,27.03.;
2025;MÄRZ;1626;Ludwig-van-Höhnel-Gasse;B;225;Gesamt;LkwÄ;1017;1310;1336;1347;1167;484;316;1744;Mi,26.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Neubauguertel;Kfz;9671;10018;9744;10006;10396;9460;8425;10603;Fr,28.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Neubauguertel;LkwÄ;488;617;659;619;556;288;150;753;Mo,31.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Schweglerstraße;Kfz;8002;8290;7987;8263;8748;7737;7060;8854;Fr,21.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Schweglerstraße;LkwÄ;41;52;59;52;45;18;18;69;Do,13.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Gesamt;Kfz;17673;18307;17732;18268;19144;17197;15484;19306;Fr,28.03.;
2025;MÄRZ;1627;Felberstraße;B;224;Gesamt;LkwÄ;530;669;718;671;601;306;168;809;Mo,31.03.;420
2025;FEB.;1075;Reichsbrücke;B;8;Leopoldstadt;Kfz;17293;19160;18372;19830;17935;14108;11146;23612;*Do,27.02.;
2025;FEB.;1075;Reichsbrücke;B;8;Leopoldstadt;LkwÄ;377;475;500;497;385;144;119;543;*Do,27.02.;
2025;FEB.;1075;Reichsbrücke;B;8;Donaustadt;Kfz;14699;15864;14725;16196;16010;13062;10506;19056;Do,27.02.;
2025;FEB.;1075;Reichsbrücke;B;8;Donaustadt;LkwÄ;269;326;305;346;288;153;98;400;Do,27.02.;
2025;FEB.;1075;Reichsbrücke;B;8;Gesamt;Kfz;31992;35024;33096;36026;33945;27170;21652;42668;*Do,27.02.;
2025;FEB.;1075;Reichsbrücke;B;8;Gesamt;LkwÄ;646;801;806;843;673;297;217;943;*Do,27.02.;
2025;FEB.;1078;Westbahnhof;B;221;Wienzeile;Kfz;35868;36010;34762;35604;38475;37998;33030;39566;Fr,28.02.;
2025;FEB.;1078;Westbahnhof;B;221;Wienzeile;LkwÄ;690;858;881;874;788;334;205;956;Di,18.02.;
2025;FEB.;1078;Westbahnhof;B;221;Stadthalle;Kfz;31580;31530;30339;31125;33936;33912;29497;35194;Fr,28.02.;
2025;FEB.;1078;Westbahnhof;B;221;Stadthalle;LkwÄ;663;813;843;816;774;343;231;874;Mo,17.02.;
2025;FEB.;1078;Westbahnhof;B;221;Gesamt;Kfz;67448;67540;65102;66729;72410;71911;62527;74760;Fr,28.02.;
2025;FEB.;1078;Westbahnhof;B;221;Gesamt;LkwÄ;1353;1672;1724;1691;1561;677;436;1806;Di,18.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Brigittenau;Kfz;12310;13194;12842;13317;13177;11250;8948;14515;Mi,26.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Brigittenau;LkwÄ;242;305;303;322;259;110;58;353;Do,27.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Floridsdorf;Kfz;12703;13572;13052;13615;13964;11836;9223;15142;Fr,28.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Floridsdorf;LkwÄ;263;330;317;345;297;127;66;395;Do,13.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Gesamt;Kfz;25012;26766;25894;26932;27141;23085;18172;29315;Fr,28.02.;
2025;FEB.;1089;Floridsdorf-Br.;B;226;Gesamt;LkwÄ;506;635;620;667;556;237;125;713;Do,13.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Brigittenau;Kfz;12249;13481;13314;13729;12906;10044;8296;15093;Do,27.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Brigittenau;LkwÄ;270;350;350;372;284;86;54;450;Do,27.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Floridsdorf;Kfz;10376;11152;10718;11214;11398;9383;7487;12396;Do,27.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Floridsdorf;LkwÄ;233;295;314;300;261;100;55;359;Mo,24.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Gesamt;Kfz;22625;24633;24032;24943;24304;19426;15783;27489;Do,27.02.;
2025;FEB.;1096;Brigittenauer Brücke;B;14;Gesamt;LkwÄ;503;645;664;672;545;185;109;772;Do,27.02.;
2025;FEB.;1131;Karlsplatz;B;1;Heumarkt;Kfz;18285;19412;17970;19610;20257;16863;14072;22065;Do,27.02.;
2025;FEB.;1131;Karlsplatz;B;1;Heumarkt;LkwÄ;410;505;524;519;442;208;140;621;Mo,24.02.;
2025;FEB.;1131;Karlsplatz;B;1;Wienzeile;Kfz;11932;13057;11962;13318;13368;10320;7919;17222;Do,27.02.;
2025;FEB.;1131;Karlsplatz;B;1;Wienzeile;LkwÄ;338;410;402;423;379;186;130;474;Di,25.02.;
2025;FEB.;1131;Karlsplatz;B;1;Gesamt;Kfz;30217;32468;29932;32928;33625;27183;21991;39287;Do,27.02.;
2025;FEB.;1131;Karlsplatz;B;1;Gesamt;LkwÄ;748;915;926;942;821;394;270;1078;Do,27.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;Kfz;22667;23587;22622;23496;24825;22196;18537;25856;Fr,28.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;LkwÄ;864;1032;1005;1063;966;529;360;1213;Do,27.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;Kfz;36181;38385;36431;38308;40571;33622;27718;43071;Fr,28.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;LkwÄ;1300;1625;1559;1695;1483;605;366;1959;Do,27.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;Gesamt;Kfz;58847;61972;59053;61804;65396;55818;46254;68927;Fr,28.02.;
2025;FEB.;1170;Donaukanal Straße;B;227;Gesamt;LkwÄ;2164;2657;2564;2758;2449;1134;727;3172;Do,27.02.;
2025;FEB.;1177;Handelskai;B;14;Klosterneuburg;Kfz;9675;10381;10014;10530;10301;8640;7180;11204;Do,27.02.;
2025;FEB.;1177;Handelskai;B;14;Klosterneuburg;LkwÄ;389;510;522;534;427;105;64;633;Di,18.02.;
2025;FEB.;1177;Handelskai;B;14;Freudenau;Kfz;11484;12526;11852;12935;11974;9622;8134;15759;Do,27.02.;
2025;FEB.;1177;Handelskai;B;14;Freudenau;LkwÄ;485;643;677;669;530;102;78;811;Mi,12.02.;
2025;FEB.;1177;Handelskai;B;14;Gesamt;Kfz;21159;22907;21866;23465;22275;18261;15315;26963;Do,27.02.;
2025;FEB.;1177;Handelskai;B;14;Gesamt;LkwÄ;874;1153;1199;1204;958;207;142;1435;Di,18.02.;
2025;FEB.;1179;Brunner Straße;B;12;Zentrum;Kfz;12587;14091;13939;14085;14262;10649;7004;15001;Fr,28.02.;
2025;FEB.;1179;Brunner Straße;B;12;Zentrum;LkwÄ;968;1256;1273;1292;1134;312;184;1349;Di,25.02.;
2025;FEB.;1179;Brunner Straße;B;12;Brunn am Gebirge;Kfz;16566;18187;17788;18120;18790;14587;10437;19743;Fr,28.02.;
2025;FEB.;1179;Brunner Straße;B;12;Brunn am Gebirge;LkwÄ;1124;1453;1478;1494;1306;365;238;1572;Di,25.02.;
2025;FEB.;1179;Brunner Straße;B;12;Gesamt;Kfz;29153;32278;31727;32205;33052;25236;17441;34744;Fr,28.02.;
2025;FEB.;1179;Brunner Straße;B;12;Gesamt;LkwÄ;2092;2709;2751;2786;2440;677;422;2921;Di,25.02.;
2025;FEB.;1180;Hochstraße;B;13;Zentrum;Kfz;4832;5237;5100;5224;5412;4224;3418;5739;Fr,14.02.;
2025;FEB.;1180;Hochstraße;B;13;Zentrum;LkwÄ;217;263;260;269;250;114;89;285;Mi,12.02.;
2025;FEB.;1180;Hochstraße;B;13;Perchtoldsdorf;Kfz;4966;5406;5213;5384;5662;4270;3462;6094;Fr,14.02.;
2025;FEB.;1180;Hochstraße;B;13;Perchtoldsdorf;LkwÄ;224;273;266;284;247;113;91;314;Di,11.02.;
2025;FEB.;1180;Hochstraße;B;13;Gesamt;Kfz;9798;10642;10312;10609;11074;8494;6880;11833;Fr,14.02.;
2025;FEB.;1180;Hochstraße;B;13;Gesamt;LkwÄ;441;536;526;553;497;227;180;596;Di,11.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Zentrum;Kfz;5910;6326;6222;6291;6535;5417;4325;7011;Fr,28.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Zentrum;LkwÄ;174;209;215;209;202;101;76;236;Mo,17.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Breitenfurt;Kfz;5781;6233;6138;6215;6381;5168;4132;6802;Fr,28.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Breitenfurt;LkwÄ;175;210;217;210;203;98;73;239;Mo,17.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Gesamt;Kfz;11691;12559;12360;12505;12916;10586;8457;13813;Fr,28.02.;
2025;FEB.;1181;Breitenfurter Straße;B;13;Gesamt;LkwÄ;349;419;432;419;406;199;148;475;Mo,17.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Zentrum;Kfz;7984;8737;8772;8477;9483;7258;4943;10001;*Fr,28.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Zentrum;LkwÄ;519;650;658;646;654;233;152;708;*Mi,26.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Schwechat;Kfz;9671;10611;10206;10544;11220;8410;6230;11868;*Fr,28.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Schwechat;LkwÄ;610;779;766;802;722;224;154;856;*Di,11.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Gesamt;Kfz;17655;19348;18978;19020;20702;15668;11173;21869;*Fr,28.02.;
2025;FEB.;1182;Simmeringer Hptstr.;B;225;Gesamt;LkwÄ;1129;1429;1423;1448;1377;457;305;1546;*Mi,26.02.;
2025;FEB.;1184;Himberger Straße;G;0;Zentrum;Kfz;4968;5526;5494;5494;5651;4130;3018;5878;Fr,28.02.;
2025;FEB.;1184;Himberger Straße;G;0;Zentrum;LkwÄ;163;218;232;223;190;38;14;260;Mo,24.02.;
2025;FEB.;1184;Himberger Straße;G;0;Leopoldsdorf;Kfz;4780;5316;5226;5282;5510;3949;2930;5780;Fr,28.02.;
2025;FEB.;1184;Himberger Straße;G;0;Leopoldsdorf;LkwÄ;142;190;193;193;177;34;14;213;Mi,19.02.;
2025;FEB.;1184;Himberger Straße;G;0;Gesamt;Kfz;9748;10842;10720;10776;11162;8079;5948;11658;Fr,28.02.;
2025;FEB.;1184;Himberger Straße;G;0;Gesamt;LkwÄ;305;407;425;415;366;72;28;460;Mo,24.02.;
2025;FEB.;1187;Triester Straße;B;17;Zentrum;Kfz;9216;9923;9905;9763;10422;9590;5310;10745;Fr,28.02.;
2025;FEB.;1187;Triester Straße;B;17;Zentrum;LkwÄ;359;463;476;477;410;134;65;547;Di,11.02.;
2025;FEB.;1187;Triester Straße;B;17;Wr. Neudorf;Kfz;8327;9037;8974;8968;9307;8162;4939;9549;Fr,28.02.;
2025;FEB.;1187;Triester Straße;B;17;Wr. Neudorf;LkwÄ;332;430;430;452;364;117;60;494;Di,11.02.;
2025;FEB.;1187;Triester Straße;B;17;Gesamt;Kfz;17543;18960;18879;18731;19729;17752;10249;20294;Fr,28.02.;
2025;FEB.;1187;Triester Straße;B;17;Gesamt;LkwÄ;692;893;905;929;774;251;125;1041;Di,11.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Zentrum;Kfz;9002;9912;9904;9805;10238;8746;4711;10478;Fr,28.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Zentrum;LkwÄ;305;393;410;407;332;100;73;451;Mi,05.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Vösendorf;Kfz;9013;9889;9901;9756;10276;8595;5050;10617;Fr,28.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Vösendorf;LkwÄ;325;417;448;432;343;104;84;496;Di,04.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Gesamt;Kfz;18015;19800;19805;19561;20514;17341;9761;21095;Fr,28.02.;
2025;FEB.;1188;Altmannsdorfer Straße;B;224;Gesamt;LkwÄ;630;810;858;839;675;205;156;941;Di,04.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Zentrum;Kfz;9844;10655;10571;10614;10860;9069;6564;11203;Fr,28.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Zentrum;LkwÄ;449;583;620;599;501;141;82;651;Mo,17.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Leopoldau;Kfz;9649;10648;10592;10668;10645;8278;6024;11226;Mi,26.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Leopoldau;LkwÄ;424;555;566;577;477;126;67;632;Mi,19.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Gesamt;Kfz;19493;21303;21164;21282;21505;17346;12589;22338;Fr,28.02.;
2025;FEB.;1189;Shuttleworthstraße;B;229;Gesamt;LkwÄ;872;1138;1186;1176;978;267;150;1266;Do,27.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Kagran;Kfz;6131;6504;6324;6411;6961;6277;4123;7310;Fr,14.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Kagran;LkwÄ;201;253;259;259;229;77;62;284;Do,13.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Floridsdorf;Kfz;5564;5872;5723;5809;6211;5680;3910;6358;Fr,14.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Floridsdorf;LkwÄ;155;202;208;208;180;42;32;233;Mi,12.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Gesamt;Kfz;11695;12376;12047;12220;13172;11956;8033;13668;Fr,14.02.;
2025;FEB.;1190;Angyalföldstraße;B;3;Gesamt;LkwÄ;356;455;467;467;409;118;95;503;Mi,12.02.;
2025;FEB.;1191;Wientalstraße;B;1;Zentrum;Kfz;22988;24115;23283;24031;25199;22236;18102;26673;*Fr,28.02.;
2025;FEB.;1191;Wientalstraße;B;1;Zentrum;LkwÄ;634;788;814;817;675;330;167;881;*Do,27.02.;
2025;FEB.;1191;Wientalstraße;B;1;St. Pölten;Kfz;22106;23067;21975;22894;24678;22009;17394;26174;Fr,28.02.;
2025;FEB.;1191;Wientalstraße;B;1;St. Pölten;LkwÄ;522;651;696;668;556;240;156;821;Mo,03.02.;
2025;FEB.;1191;Wientalstraße;B;1;Gesamt;Kfz;45093;47182;45258;46926;49877;44244;35496;52847;*Fr,28.02.;
2025;FEB.;1191;Wientalstraße;B;1;Gesamt;LkwÄ;1156;1439;1509;1485;1232;570;322;1692;*Mo,03.02.;
2025;FEB.;1192;Hauptstraße;G;0;Zentrum;Kfz;4766;5103;4994;5035;5416;4900;2946;5800;Fr,14.02.;
2025;FEB.;1192;Hauptstraße;G;0;Zentrum;LkwÄ;281;333;330;343;305;172;132;365;Mi,12.02.;
2025;FEB.;1192;Hauptstraße;G;0;St. Pölten;Kfz;5636;6021;5833;5931;6478;5808;3537;6903;Fr,14.02.;
2025;FEB.;1192;Hauptstraße;G;0;St. Pölten;LkwÄ;291;344;336;354;322;181;138;372;Mi,12.02.;
2025;FEB.;1192;Hauptstraße;G;0;Gesamt;Kfz;10401;11124;10827;10966;11894;10708;6483;12703;Fr,14.02.;
2025;FEB.;1192;Hauptstraße;G;0;Gesamt;LkwÄ;572;677;666;697;627;353;270;737;Mi,12.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Zentrum;Kfz;14783;16076;15769;16132;16214;12882;10220;17398;Fr,28.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Zentrum;LkwÄ;579;733;726;764;647;256;134;848;Di,25.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Klosterneuburg;Kfz;14682;15909;15725;15975;15892;12741;10488;17064;Fr,28.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Klosterneuburg;LkwÄ;582;738;750;763;648;252;137;842;Di,25.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Gesamt;Kfz;29465;31984;31494;32107;32106;25624;20708;34462;Fr,28.02.;
2025;FEB.;1193;Heiligenstädter Straße;B;14;Gesamt;LkwÄ;1162;1471;1477;1527;1295;507;271;1690;Di,25.02.;
2025;FEB.;1194;Prager Straße;B;3;Zentrum;Kfz;4553;4974;4867;4822;5536;4941;2064;5971;Fr,28.02.;
2025;FEB.;1194;Prager Straße;B;3;Zentrum;LkwÄ;157;199;199;201;194;64;36;222;Mi,12.02.;
2025;FEB.;1194;Prager Straße;B;3;Langenzersd.;Kfz;4411;4839;4758;4697;5346;4730;1952;5741;Fr,28.02.;
2025;FEB.;1194;Prager Straße;B;3;Langenzersd.;LkwÄ;148;190;193;194;176;60;29;204;Di,11.02.;
2025;FEB.;1194;Prager Straße;B;3;Gesamt;Kfz;8964;9813;9624;9519;10883;9670;4016;11712;Fr,28.02.;
2025;FEB.;1194;Prager Straße;B;3;Gesamt;LkwÄ;305;389;392;394;371;124;66;424;Mi,12.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Zentrum;Kfz;3306;3662;3685;3667;3621;2944;1893;3981;Do,27.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Zentrum;LkwÄ;129;162;166;165;148;56;40;190;Mi,12.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Süßenbrunn;Kfz;3234;3536;3500;3534;3577;2948;2010;3826;Fr,28.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Süßenbrunn;LkwÄ;136;169;174;173;154;62;42;192;Do,27.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Gesamt;Kfz;6540;7197;7185;7201;7198;5892;3903;7737;Do,27.02.;
2025;FEB.;1195;Wagramer Straße;B;8;Gesamt;LkwÄ;265;331;340;338;302;118;82;376;Mi,12.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;Kfz;10061;10944;10744;10855;11410;9129;6578;11759;*Fr,14.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;LkwÄ;241;301;294;318;257;103;78;343;*Mi,05.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Kagran;Kfz;10467;11423;11340;11336;11770;9312;6838;12142;*Fr,28.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Kagran;LkwÄ;496;596;585;600;593;281;214;663;*Fr,21.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Gesamt;Kfz;20528;22367;22084;22190;23181;18440;13417;23881;*Fr,14.02.;
2025;FEB.;1196;Erzherzog-Karl-Str.;B;3;Gesamt;LkwÄ;737;896;878;918;850;384;292;974;*Mi,12.02.;
2025;FEB.;1197;Breitenleer Straße;G;0;Kagran;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1197;Breitenleer Straße;G;0;Kagran;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1197;Breitenleer Straße;G;0;Raasdorf;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1197;Breitenleer Straße;G;0;Raasdorf;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1197;Breitenleer Straße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1197;Breitenleer Straße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;FEB.;1198;Brünner Straße;B;7;Zentrum;Kfz;8270;9022;8950;8886;9499;8237;4546;9815;Fr,28.02.;
2025;FEB.;1198;Brünner Straße;B;7;Zentrum;LkwÄ;364;461;485;471;409;180;64;500;Mo,24.02.;
2025;FEB.;1198;Brünner Straße;B;7;Wolkersdorf;Kfz;7023;7690;7558;7616;8043;6888;3826;8213;Fr,28.02.;
2025;FEB.;1198;Brünner Straße;B;7;Wolkersdorf;LkwÄ;337;425;442;435;379;181;56;472;Di,11.02.;
2025;FEB.;1198;Brünner Straße;B;7;Gesamt;Kfz;15293;16711;16509;16502;17542;15124;8372;18028;Fr,28.02.;
2025;FEB.;1198;Brünner Straße;B;7;Gesamt;LkwÄ;702;886;927;906;788;360;121;957;Mo,24.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Zentrum;Kfz;7886;8447;8349;8158;9411;8236;4730;9666;*Fr,14.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Zentrum;LkwÄ;500;581;534;600;570;289;306;642;*Do,13.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;Kfz;7822;8322;7615;8322;9027;7902;5242;9388;*Fr,14.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;LkwÄ;478;587;611;607;504;196;214;676;*Do,13.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Gesamt;Kfz;15708;16769;15964;16480;18438;16138;9972;19054;*Fr,14.02.;
2025;FEB.;1199;Eßlinger Hauptstraße;B;3;Gesamt;LkwÄ;978;1168;1145;1207;1074;485;520;1318;*Do,13.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;Zentrum;Kfz;6262;7570;7723;7688;7065;3831;2153;7917;Di,11.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;Zentrum;LkwÄ;738;961;1019;974;865;218;141;1048;Mo,03.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;S1;Kfz;6196;7474;7365;7629;7116;3665;2338;8047;Do,27.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;S1;LkwÄ;805;1053;1076;1074;967;222;144;1120;Do,13.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;Gesamt;Kfz;12458;15044;15088;15317;14180;7496;4491;15926;Do,27.02.;
2025;FEB.;1200;Vorarlberger Allee West;G;0;Gesamt;LkwÄ;1542;2014;2095;2048;1832;440;286;2140;Mi,26.02.;
2025;FEB.;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;Kfz;3243;3974;3953;4035;3815;1916;910;4191;Di,18.02.;
2025;FEB.;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;LkwÄ;722;936;956;955;861;220;150;1014;Di,11.02.;
2025;FEB.;1201;Vorarlberger Allee Ost;G;0;S1;Kfz;3234;3987;4058;4010;3846;1865;840;4205;Do,27.02.;
2025;FEB.;1201;Vorarlberger Allee Ost;G;0;S1;LkwÄ;597;772;813;781;706;191;126;844;Mo,24.02.;
