C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
202508;W96-9;19;11312;26689
202508;W96-9;20;50401;143145
202508;W96-9;21;10065;23730
202508;W96-9;22;6675;15080
202508;W96-9;23;8753;21419
202508;W96-9;51;3343;7506
202508;W96-9;88;1977;4704
202508;W96-9;89;3724;7083
202508;W96-9;63;1225;3166
202508;W96-9;90;649;1767
202508;W96-9;61;1215;2954
202508;W96-9;25;15185;37834
202508;W96-9;26;2122;5044
202508;W96-9;27;42010;76099
202508;W96-9;28;4080;10944
202508;W96-9;29;20411;44232
202508;W96-9;91;3103;10433
202508;W96-9;95;11530;25961
202508;W96-9;31;4246;9858
202508;W96-9;32;11798;28966
202508;W96-9;10;5623;10922
202508;W96-9;52;3113;6342
202508;W96-9;33;32406;84738
202508;W96-9;34;991;2588
202508;W96-9;17;6767;15312
202508;W96-9;64;12380;26273
202508;W96-9;59;5879;13228
202508;W96-9;65;7371;15671
202508;W96-9;09;13557;24752
202508;W96-9;36;11957;29185
202508;W96-9;92;12433;34818
202508;W96-9;38;11634;23310
202508;W96-9;39;42788;106325
202508;W96-9;96;11315;24903
202508;W96-9;16;29188;69087
202508;W96-9;93;2803;8482
202508;W96-9;57;3633;9708
202508;W96-9;58;3737;10267
202508;W96-9;37;9589;23745
202508;W96-9;40;9647;21655
202509;W96-9;01;12213;31154
202509;W96-9;70;10303;19768
202509;W96-9;71;17509;32068
202509;W96-9;72;17285;32648
202509;W96-9;73;27746;48877
202509;W96-9;74;19334;35487
202509;W96-9;75;24231;43773
202509;W96-9;76;16800;32267
202509;W96-9;77;9558;18452
202509;W96-9;80;30689;76529
202509;W96-9;81;16600;43647
202509;W96-9;82;19376;50102
202509;W96-9;83;18014;46344
202509;W96-9;84;17631;45241
202509;W96-9;85;13727;35115
202509;W96-9;53;17206;42582
202509;W96-9;56;5619;14317
202509;W96-9;60;8825;22955
202509;W96-9;62;6179;16611
202509;W96-9;94;5632;15146
202509;W96-9;08;5089;13996
202509;W96-9;67;16535;32214
202509;W96-9;11;4580;12077
202509;W96-9;86;1028;2230
202509;W96-9;13;3384;8842
202509;W96-9;14;14308;36652
202509;W96-9;15;4105;11015
202509;W96-9;87;5081;13374
202509;W96-9;18;4116;10648
202509;W96-9;49;398;1274
202509;W96-9;19;12168;31185
202509;W96-9;20;24049;62566
202509;W96-9;21;9472;22106
202509;W96-9;22;9000;20130
202509;W96-9;23;12128;30677
202509;W96-9;51;4607;9879
202509;W96-9;88;1666;4108
202509;W96-9;89;1980;5992
202509;W96-9;63;1039;2728
202509;W96-9;90;930;2566
202509;W96-9;61;1457;3476
202509;W96-9;25;11413;29524
202509;W96-9;26;2775;6850
202509;W96-9;27;20812;42508
202509;W96-9;28;3568;9032
202509;W96-9;29;11056;27147
202509;W96-9;91;3093;10166
202509;W96-9;95;6878;14219
202509;W96-9;31;5233;12654
202509;W96-9;32;15884;38693
202509;W96-9;10;4604;9544
202509;W96-9;52;3118;6501
202509;W96-9;33;20489;50461
202509;W96-9;34;771;2068
202509;W96-9;17;8131;17873
202509;W96-9;64;10232;20421
202509;W96-9;59;7211;16362
202509;W96-9;65;6304;11652
202509;W96-9;09;10124;18387
202509;W96-9;36;10726;25152
202509;W96-9;92;9546;30580
202509;W96-9;38;9321;19568
202509;W96-9;39;53389;135867
202509;W96-9;96;5357;9546
202509;W96-9;16;30041;72593
202509;W96-9;93;984;2743
202509;W96-9;57;5275;12276
202509;W96-9;58;2975;8594
202509;W96-9;37;10752;28204
202509;W96-9;40;10463;22412
202510;W96-9;01;14152;37240
202510;W96-9;70;12459;23667
202510;W96-9;71;22217;42192
202510;W96-9;72;20097;36780
202510;W96-9;73;31562;55464
202510;W96-9;74;22214;41227
202510;W96-9;75;28674;52732
202510;W96-9;76;20116;40252
202510;W96-9;77;10301;21138
202510;W96-9;80;32750;79065
202510;W96-9;81;19523;51239
202510;W96-9;82;19576;50729
202510;W96-9;83;22190;55874
202510;W96-9;84;17494;48409
202510;W96-9;85;15717;41619
202510;W96-9;53;20666;50707
202510;W96-9;56;4013;11026
202510;W96-9;60;6201;16117
202510;W96-9;62;5101;13046
202510;W96-9;94;6109;16539
202510;W96-9;08;4833;12682
202510;W96-9;67;21238;41792
202510;W96-9;11;3758;10311
202510;W96-9;86;949;2512
202510;W96-9;13;4113;10406
202510;W96-9;14;16600;42151
202510;W96-9;15;6213;16891
202510;W96-9;87;5681;15031
202510;W96-9;18;4374;11418
202510;W96-9;49;540;1466
202510;W96-9;19;11512;30880
202510;W96-9;20;29047;72720
202510;W96-9;21;7501;17051
202510;W96-9;22;11682;25581
202510;W96-9;23;9962;26265
202510;W96-9;51;5301;11165
202510;W96-9;88;1927;4746
202510;W96-9;89;1944;5288
202510;W96-9;63;942;2535
202510;W96-9;90;734;1934
202510;W96-9;61;782;2014
202510;W96-9;25;10084;25833
202510;W96-9;26;2540;6694
202510;W96-9;27;14233;30083
202510;W96-9;28;4051;9917
202510;W96-9;29;13853;32665
202510;W96-9;91;3131;10489
202510;W96-9;95;4978;11151
202510;W96-9;31;5074;12873
202510;W96-9;32;16626;43814
202510;W96-9;10;4659;10420
202510;W96-9;52;5342;10731
202510;W96-9;33;22410;54173
202510;W96-9;34;983;2367
202510;W96-9;17;7328;16937
202510;W96-9;64;12816;26652
202510;W96-9;59;9436;21204
202510;W96-9;65;9744;18559
202510;W96-9;09;13865;26823
202510;W96-9;36;11144;27229
202510;W96-9;92;10532;33235
202510;W96-9;38;15528;32259
202510;W96-9;39;45471;114784
202510;W96-9;96;6099;12378
202510;W96-9;16;26316;63720
202510;W96-9;93;1375;3687
202510;W96-9;57;3301;9054
202510;W96-9;58;2980;9047
202510;W96-9;37;10645;26011
202510;W96-9;40;9537;21142
202511;W96-9;01;12775;28285
202511;W96-9;70;11652;21398
202511;W96-9;71;19593;35850
202511;W96-9;72;19124;34785
202511;W96-9;73;31034;54493
202511;W96-9;74;20042;36125
202511;W96-9;75;28641;50085
202511;W96-9;76;19937;37844
202511;W96-9;77;10441;20603
202511;W96-9;80;29324;66893
202511;W96-9;81;14680;34289
202511;W96-9;82;15565;36184
202511;W96-9;83;16338;37154
202511;W96-9;84;13152;30772
202511;W96-9;85;12193;26667
202511;W96-9;53;16575;37126
202511;W96-9;56;3394;8523
202511;W96-9;60;6056;14080
202511;W96-9;62;5377;13295
202511;W96-9;94;4064;10925
202511;W96-9;08;5700;14893
202511;W96-9;67;12554;25368
202511;W96-9;11;3399;8514
202511;W96-9;86;879;2330
202511;W96-9;13;3088;7507
202511;W96-9;14;16992;42005
202511;W96-9;15;10881;28562
202511;W96-9;87;5669;14985
202511;W96-9;18;4761;12336
202511;W96-9;49;763;1717
202511;W96-9;19;10479;30340
202511;W96-9;20;37994;93312
202511;W96-9;21;6172;13729
202511;W96-9;22;14617;33213
202511;W96-9;23;6795;17462
202511;W96-9;51;8989;18939
202511;W96-9;88;1660;4118
202511;W96-9;89;1941;4683
202511;W96-9;63;1236;3221
202511;W96-9;90;1381;3477
202511;W96-9;61;680;1590
202511;W96-9;25;9316;23008
202511;W96-9;26;2702;6849
202511;W96-9;27;18718;39849
202511;W96-9;28;5938;14986
202511;W96-9;29;19931;43535
202511;W96-9;91;2993;9700
202511;W96-9;95;3848;8857
202511;W96-9;31;3976;9693
202511;W96-9;32;13322;31470
202511;W96-9;10;5356;10276
202511;W96-9;52;4998;9590
202511;W96-9;33;24643;61334
202511;W96-9;34;640;1573
202511;W96-9;17;5938;13668
202511;W96-9;64;8076;15036
202511;W96-9;59;7801;16777
202511;W96-9;65;5489;9904
202511;W96-9;09;14077;24951
202511;W96-9;36;13953;36139
202511;W96-9;92;9646;30747
202511;W96-9;38;11928;23171
202511;W96-9;39;38303;92768
202511;W96-9;96;5360;10153
202511;W96-9;16;32727;80582
202511;W96-9;93;1874;5467
202511;W96-9;57;3545;8372
202511;W96-9;58;2777;8409
202511;W96-9;37;6513;16092
202511;W96-9;40;10845;23780
202512;W96-9;01;11322;26892
202512;W96-9;70;9977;19595
202512;W96-9;71;14931;28772
202512;W96-9;72;15964;29512
202512;W96-9;73;24534;43938
202512;W96-9;74;22629;41676
202512;W96-9;75;23028;41258
202512;W96-9;76;16177;31270
202512;W96-9;77;9149;18295
202512;W96-9;80;30490;69295
202512;W96-9;81;14715;35719
202512;W96-9;82;16077;39879
202512;W96-9;83;18982;44184
202512;W96-9;84;13931;34103
202512;W96-9;85;13007;30571
202512;W96-9;53;16002;38534
202512;W96-9;56;5071;13005
202512;W96-9;60;13722;37809
202512;W96-9;62;6444;16652
202512;W96-9;94;6915;18570
202512;W96-9;08;8841;23617
202512;W96-9;67;14454;29731
202512;W96-9;11;3288;8748
202512;W96-9;86;1003;2525
202512;W96-9;13;3232;8293
202512;W96-9;14;25084;69321
202512;W96-9;15;21070;61640
202512;W96-9;87;8195;20787
202512;W96-9;18;5391;14408
202512;W96-9;49;576;1543
202512;W96-9;19;17659;54865
202512;W96-9;20;62336;165965
202512;W96-9;21;10036;22469
202512;W96-9;22;14721;33674
202512;W96-9;23;6684;19645
202512;W96-9;51;9147;18763
202512;W96-9;88;1997;4740
202512;W96-9;89;2372;5550
202512;W96-9;63;1542;4282
202512;W96-9;90;3157;9830
202512;W96-9;61;1060;2785
202512;W96-9;25;12148;33825
202512;W96-9;26;2425;6551
202512;W96-9;27;21180;42408
202512;W96-9;28;7824;21794
202512;W96-9;29;25364;58519
202512;W96-9;91;3534;11285
202512;W96-9;95;3212;8191
202512;W96-9;31;3627;9468
202512;W96-9;32;15313;38498
202512;W96-9;10;4984;9432
202512;W96-9;52;5994;10971
202512;W96-9;33;31017;83665
202512;W96-9;34;1487;4156
202512;W96-9;17;9130;22414
202512;W96-9;64;9243;20625
202512;W96-9;59;14117;34275
202512;W96-9;65;6767;13400
202512;W96-9;09;14689;25060
202512;W96-9;36;14286;37064
202512;W96-9;92;14475;42656
202512;W96-9;38;13672;25175
202512;W96-9;39;61399;159451
202512;W96-9;96;8763;19812
202512;W96-9;16;39391;105092
202512;W96-9;93;6095;18126
202512;W96-9;57;4533;11457
202512;W96-9;58;4509;13250
202512;W96-9;37;10506;27188
202512;W96-9;40;13537;31821
202601;W96-9;01;10439;26421
202601;W96-9;70;9203;16950
202601;W96-9;71;11912;21851
202601;W96-9;72;15119;25660
202601;W96-9;73;17995;30778
202601;W96-9;74;14176;24659
202601;W96-9;75;18682;32250
202601;W96-9;76;12654;22627
202601;W96-9;77;7493;13950
202601;W96-9;80;19883;44293
202601;W96-9;81;9057;19984
202601;W96-9;82;10251;23264
202601;W96-9;83;10615;23967
202601;W96-9;84;8786;20573
202601;W96-9;85;7478;16691
202601;W96-9;53;11529;23825
202601;W96-9;56;2581;6747
202601;W96-9;60;5786;15522
202601;W96-9;62;3280;8397
202601;W96-9;94;5960;16301
202601;W96-9;08;2789;7342
202601;W96-9;67;8049;17428
202601;W96-9;11;1550;3845
202601;W96-9;86;585;1431
202601;W96-9;13;1675;4091
202601;W96-9;14;10909;29378
202601;W96-9;15;10026;28987
202601;W96-9;87;5062;13079
202601;W96-9;18;3038;7786
202601;W96-9;49;252;707
202601;W96-9;19;7881;22264
202601;W96-9;20;33578;93355
202601;W96-9;21;4174;9987
202601;W96-9;22;9374;23259
202601;W96-9;23;2678;7166
202601;W96-9;51;5172;11585
202601;W96-9;88;979;2288
202601;W96-9;89;1317;2987
202601;W96-9;63;663;1551
202601;W96-9;90;961;2839
202601;W96-9;61;478;1254
202601;W96-9;25;5460;13994
202601;W96-9;26;1039;2590
202601;W96-9;27;16454;30937
202601;W96-9;28;3693;10522
202601;W96-9;29;11820;23724
202601;W96-9;91;2813;9774
202601;W96-9;95;2841;6932
202601;W96-9;31;1870;4791
202601;W96-9;32;7723;18920
202601;W96-9;10;3270;6551
202601;W96-9;52;2539;4420
202601;W96-9;33;15783;40623
202601;W96-9;34;449;1117
202601;W96-9;17;4793;9368
202601;W96-9;64;6957;15473
202601;W96-9;59;4664;10767
202601;W96-9;65;4511;8572
202601;W96-9;09;6372;11120
202601;W96-9;36;11731;31439
202601;W96-9;92;11057;34233
202601;W96-9;38;7179;14183
202601;W96-9;39;21073;56042
202601;W96-9;96;4305;8216
202601;W96-9;16;16430;40148
202601;W96-9;93;1732;5476
202601;W96-9;57;2527;6372
202601;W96-9;58;2178;7058
202601;W96-9;37;7042;18459
202601;W96-9;40;6112;12192
202602;W96-9;01;10951;27210
202602;W96-9;70;10292;20022
202602;W96-9;71;13571;25346
202602;W96-9;72;14585;26156
202602;W96-9;73;21157;37584
202602;W96-9;74;14269;25877
202602;W96-9;75;20285;35985
202602;W96-9;76;13031;24390
202602;W96-9;77;7932;15002
202602;W96-9;80;19970;44644
202602;W96-9;81;9435;22147
202602;W96-9;82;11049;25801
202602;W96-9;83;10582;24206
202602;W96-9;84;9052;21835
202602;W96-9;85;7734;19101
202602;W96-9;53;11247;25642
202602;W96-9;56;1604;3987
202602;W96-9;60;2531;6770
202602;W96-9;62;4280;10993
202602;W96-9;94;3829;10194
202602;W96-9;08;2863;7299
202602;W96-9;67;12872;27633
202602;W96-9;11;1886;4812
202602;W96-9;86;606;1518
202602;W96-9;13;1887;4917
202602;W96-9;14;12975;35247
202602;W96-9;15;7587;21785
202602;W96-9;87;3178;8365
202602;W96-9;18;3269;8803
202602;W96-9;49;235;649
202602;W96-9;19;5543;14266
202602;W96-9;20;27283;69154
202602;W96-9;21;7282;17120
202602;W96-9;22;9057;21354
202602;W96-9;23;2954;7892
202602;W96-9;51;3576;7547
202602;W96-9;88;1253;2927
202602;W96-9;89;1464;3177
202602;W96-9;63;842;2189
202602;W96-9;90;833;2121
202602;W96-9;61;984;1891
202602;W96-9;25;6342;16459
202602;W96-9;26;1309;3204
202602;W96-9;27;14134;29598
202602;W96-9;28;4488;12108
202602;W96-9;29;10961;22750
202602;W96-9;91;2255;7787
202602;W96-9;95;936;2299
202602;W96-9;31;2154;5239
202602;W96-9;32;9174;23094
202602;W96-9;10;4273;8729
202602;W96-9;52;3090;5858
202602;W96-9;33;15396;38347
202602;W96-9;34;447;1213
202602;W96-9;17;5145;10981
202602;W96-9;64;6523;14082
202602;W96-9;59;4321;9172
202602;W96-9;65;6985;14341
202602;W96-9;09;8743;15941
202602;W96-9;36;9562;24962
202602;W96-9;92;7240;25671
202602;W96-9;38;8607;16495
202602;W96-9;39;18074;44381
202602;W96-9;96;3121;5633
202602;W96-9;16;19446;47506
202602;W96-9;93;1313;4032
202602;W96-9;57;2096;5085
202602;W96-9;58;1732;6014
202602;W96-9;37;5152;13762
202602;W96-9;40;6455;13122
202603;W96-9;01;13062;32443
202603;W96-9;70;12305;24125
202603;W96-9;71;16725;31489
202603;W96-9;72;17534;32745
202603;W96-9;73;27297;49175
202603;W96-9;74;19228;35909
202603;W96-9;75;25005;45198
202603;W96-9;76;16359;30856
202603;W96-9;77;10470;20168
202603;W96-9;80;29619;69923
202603;W96-9;81;14042;34945
202603;W96-9;82;16664;41932
202603;W96-9;83;16798;40039
202603;W96-9;84;14186;35901
202603;W96-9;85;12411;30269
202603;W96-9;53;15765;39267
202603;W96-9;56;1317;3445
202603;W96-9;60;2468;6836
202603;W96-9;62;4410;10772
202603;W96-9;94;3840;10971
202603;W96-9;08;3979;10226
202603;W96-9;67;12719;26264
202603;W96-9;11;3436;9420
202603;W96-9;86;933;2149
202603;W96-9;13;3100;8204
202603;W96-9;14;13488;35081
202603;W96-9;15;8500;23313
202603;W96-9;87;5405;13820
202603;W96-9;18;3886;9973
202603;W96-9;49;320;850
202603;W96-9;19;2293;6360
202603;W96-9;20;34241;90414
202603;W96-9;21;7809;18654
202603;W96-9;22;8108;19918
202603;W96-9;23;5600;14723
202603;W96-9;51;4719;10062
202603;W96-9;88;2241;5691
202603;W96-9;89;1922;4486
202603;W96-9;63;993;2510
202603;W96-9;90;1129;2761
202603;W96-9;61;372;923
202603;W96-9;25;7887;19489
202603;W96-9;26;2201;6221
202603;W96-9;27;13348;27651
202603;W96-9;28;4225;11589
202603;W96-9;29;9550;22225
202603;W96-9;91;2711;9785
202603;W96-9;95;1113;2494
202603;W96-9;31;3591;9027
202603;W96-9;32;11539;28233
202603;W96-9;10;4150;8786
202603;W96-9;52;3219;6347
202603;W96-9;33;19609;49493
202603;W96-9;34;402;1146
202603;W96-9;17;4339;10323
202603;W96-9;64;6583;12752
202603;W96-9;59;5332;12611
202603;W96-9;65;5685;11057
202603;W96-9;09;9035;17045
202603;W96-9;36;13084;36090
202603;W96-9;92;9348;30723
202603;W96-9;38;9673;18720
202603;W96-9;39;33571;85331
202603;W96-9;96;2440;5638
202603;W96-9;16;22549;57153
202603;W96-9;93;978;2482
202603;W96-9;57;2624;6935
202603;W96-9;58;1980;7355
202603;W96-9;37;7266;18778
202603;W96-9;40;7974;18546
202604;W96-9;01;13693;32414
202604;W96-9;70;13141;25324
202604;W96-9;71;16922;31977
202604;W96-9;72;19293;38059
202604;W96-9;73;24608;46500
202604;W96-9;74;18606;35434
202604;W96-9;75;25855;48018
202604;W96-9;76;16930;33443
202604;W96-9;77;10617;21686
202604;W96-9;80;36774;92210
202604;W96-9;81;18702;48701
202604;W96-9;82;19186;51365
202604;W96-9;83;19543;52073
202604;W96-9;84;16445;44772
202604;W96-9;85;15426;41854
202604;W96-9;53;18519;47995
202604;W96-9;56;2121;9999
202604;W96-9;60;4887;11705
202604;W96-9;62;6490;17180
202604;W96-9;94;5098;13775
202604;W96-9;08;4896;13349
202604;W96-9;67;14989;30052
202604;W96-9;11;3631;10402
202604;W96-9;86;1193;3419
202604;W96-9;13;4588;12918
202604;W96-9;14;17947;49990
202604;W96-9;15;8122;23116
202604;W96-9;87;4748;11428
202604;W96-9;18;3977;11124
202604;W96-9;49;325;823
202604;W96-9;19;3112;8809
202604;W96-9;20;39629;103655
202604;W96-9;21;4771;10354
202604;W96-9;22;11205;25284
202604;W96-9;23;6651;17809
202604;W96-9;51;4739;10248
202604;W96-9;88;1312;4147
202604;W96-9;89;1469;3672
202604;W96-9;63;1202;3382
202604;W96-9;90;1080;2663
202604;W96-9;61;598;1576
202604;W96-9;25;11898;32272
202604;W96-9;26;2783;7290
202604;W96-9;27;16064;34377
202604;W96-9;28;4182;11188
202604;W96-9;29;11402;26777
202604;W96-9;91;2942;9931
202604;W96-9;95;1753;4044
202604;W96-9;31;5054;12945
202604;W96-9;32;20541;56000
202604;W96-9;10;4296;8400
202604;W96-9;52;4764;9478
202604;W96-9;33;18335;46296
202604;W96-9;34;691;1715
202604;W96-9;17;4706;10775
202604;W96-9;64;6854;13003
202604;W96-9;59;6448;14801
202604;W96-9;65;4790;10359
202604;W96-9;09;11501;21690
202604;W96-9;36;12894;33074
202604;W96-9;92;8654;28292
202604;W96-9;38;11687;23321
202604;W96-9;39;36421;94725
202604;W96-9;96;2477;5438
202604;W96-9;16;23848;61095
202604;W96-9;93;1776;4896
202604;W96-9;57;3091;7396
202604;W96-9;58;2831;9250
202604;W96-9;37;8347;20774
202604;W96-9;40;8271;17953
202605;W96-9;01;13619;32477
202605;W96-9;70;13702;26153
202605;W96-9;71;17569;34252
202605;W96-9;72;18557;34434
202605;W96-9;73;26633;48680
202605;W96-9;74;19420;37289
202605;W96-9;75;26366;47909
202605;W96-9;76;17774;35070
202605;W96-9;77;11576;23467
202605;W96-9;80;35921;92226
202605;W96-9;81;19715;53002
202605;W96-9;82;20457;55287
202605;W96-9;83;20809;56562
202605;W96-9;84;17709;49072
202605;W96-9;85;15636;42218
202605;W96-9;53;17911;46227
202605;W96-9;56;2147;4978
202605;W96-9;60;7136;18910
202605;W96-9;62;5817;15625
202605;W96-9;94;6146;17201
202605;W96-9;08;4627;12716
202605;W96-9;67;19163;42577
202605;W96-9;11;3884;11098
202605;W96-9;86;1390;3460
202605;W96-9;13;4573;11771
202605;W96-9;14;20550;54933
202605;W96-9;15;5991;15863
202605;W96-9;87;4967;12500
202605;W96-9;18;3693;10138
202605;W96-9;49;437;1338
202605;W96-9;19;6209;16731
202605;W96-9;20;33354;85724
202605;W96-9;21;9464;21452
202605;W96-9;22;9159;21106
202605;W96-9;23;10473;28566
202605;W96-9;51;4703;9982
202605;W96-9;88;1298;3396
202605;W96-9;89;2404;5092
202605;W96-9;63;1351;3702
202605;W96-9;90;757;2016
202605;W96-9;61;870;2255
202605;W96-9;25;11363;31701
202605;W96-9;26;2913;8361
202605;W96-9;27;19797;44159
202605;W96-9;28;3247;9024
202605;W96-9;29;10006;23449
202605;W96-9;91;3005;9970
202605;W96-9;95;3107;6854
202605;W96-9;31;5390;14703
202605;W96-9;32;17043;44185
202605;W96-9;10;4400;8781
202605;W96-9;52;3474;6647
202605;W96-9;33;16393;41447
202605;W96-9;34;705;1921
202605;W96-9;17;8542;19140
202605;W96-9;64;10122;21656
202605;W96-9;59;7347;16333
202605;W96-9;65;6732;14609
202605;W96-9;09;12971;25306
202605;W96-9;36;19401;52492
202605;W96-9;92;9440;30339
202605;W96-9;38;10116;20529
202605;W96-9;39;51533;137238
202605;W96-9;96;3952;8288
202605;W96-9;16;29985;77291
202605;W96-9;93;1458;3903
202605;W96-9;57;3214;8037
202605;W96-9;58;2720;8606
202605;W96-9;37;10816;26759
202605;W96-9;40;8055;17407
202606;W96-9;01;14367;31826
202606;W96-9;70;14547;27485
202606;W96-9;71;17681;33300
202606;W96-9;72;23126;43644
202606;W96-9;73;28535;51049
202606;W96-9;74;20728;38829
202606;W96-9;75;28989;53179
202606;W96-9;76;19065;37730
202606;W96-9;77;12523;25123
202606;W96-9;80;36224;88208
202606;W96-9;81;18542;46631
202606;W96-9;82;20425;51008
202606;W96-9;83;20015;50593
202606;W96-9;84;17607;44507
202606;W96-9;85;15349;37705
202606;W96-9;53;16908;41240
202606;W96-9;56;2614;6345
202606;W96-9;60;9169;22840
202606;W96-9;62;5454;13470
202606;W96-9;94;5111;14207
202606;W96-9;08;4100;10940
202606;W96-9;67;17950;40288
202606;W96-9;11;3582;9256
202606;W96-9;86;1358;3198
202606;W96-9;13;4594;11491
202606;W96-9;14;16058;40583
202606;W96-9;15;4210;11238
202606;W96-9;87;4547;11758
202606;W96-9;18;4680;11394
202606;W96-9;49;398;1060
202606;W96-9;19;8598;22807
202606;W96-9;20;25149;65596
202606;W96-9;21;8551;19750
202606;W96-9;22;8934;20034
202606;W96-9;23;10020;26021
202606;W96-9;51;4845;10638
202606;W96-9;88;1587;3826
202606;W96-9;89;3433;5893
202606;W96-9;63;995;2569
202606;W96-9;90;715;1781
202606;W96-9;61;1133;3044
202606;W96-9;25;11917;31028
202606;W96-9;26;3115;7931
202606;W96-9;27;26611;53252
202606;W96-9;28;3640;9304
202606;W96-9;29;10323;23845
202606;W96-9;91;2701;8818
202606;W96-9;95;3221;7443
202606;W96-9;31;5725;13651
202606;W96-9;32;14285;34818
202606;W96-9;10;4213;8286
202606;W96-9;52;3476;6494
202606;W96-9;33;17369;41436
202606;W96-9;34;851;2464
202606;W96-9;17;8065;19171
202606;W96-9;64;9218;20425
202606;W96-9;59;7142;18176
202606;W96-9;65;8511;17718
202606;W96-9;09;10345;19527
202606;W96-9;36;11707;31073
202606;W96-9;92;9767;29509
202606;W96-9;38;9863;19466
202606;W96-9;39;57417;151709
202606;W96-9;96;3552;7259
202606;W96-9;16;29352;71177
202606;W96-9;93;1119;3230
202606;W96-9;57;3190;8614
202606;W96-9;58;2745;8644
202606;W96-9;37;9812;24514
202606;W96-9;40;8437;18985
202607;W96-9;01;12813;31643
202607;W96-9;70;11989;21692
202607;W96-9;71;16989;31825
202607;W96-9;72;23577;42933
202607;W96-9;73;26291;47277
202607;W96-9;74;18038;32530
202607;W96-9;75;25093;44781
202607;W96-9;76;16526;31514
202607;W96-9;77;10408;20331
202607;W96-9;80;29917;71969
202607;W96-9;81;16059;40273
202607;W96-9;82;19066;49660
202607;W96-9;83;18923;49174
202607;W96-9;84;16631;43449
202607;W96-9;85;15793;41054
202607;W96-9;53;15873;40299
202607;W96-9;56;5507;14230
202607;W96-9;60;8312;20956
202607;W96-9;62;7940;19986
202607;W96-9;94;4970;14566
202607;W96-9;08;3464;8877
202607;W96-9;67;22107;49340
202607;W96-9;11;6887;18511
202607;W96-9;86;1692;3727
202607;W96-9;13;4760;12148
202607;W96-9;14;17788;48723
202607;W96-9;15;4188;11618
202607;W96-9;87;4556;12094
202607;W96-9;18;5366;12749
202607;W96-9;49;318;794
202607;W96-9;19;11093;27730
202607;W96-9;20;28234;77283
202607;W96-9;21;6805;15378
202607;W96-9;22;5080;12064
202607;W96-9;23;9786;25904
202607;W96-9;51;3122;7325
202607;W96-9;88;1676;4658
202607;W96-9;89;3899;7188
202607;W96-9;63;1221;3420
202607;W96-9;90;667;1666
202607;W96-9;61;1036;2696
202607;W96-9;25;15339;39656
202607;W96-9;26;4345;10736
202607;W96-9;27;36601;66533
202607;W96-9;28;3493;9284
202607;W96-9;29;12360;26865
202607;W96-9;91;2784;9298
202607;W96-9;95;9932;21663
